,id_str,user_id,text,created_at,user_location,lang,entities_hashtags,entities_symbols,time_zone,location
717,1243468111853973504,250963454,"Become a Corona Warrior and make your loved ones stay at home for 21 days... #CoronaWarriors
https://t.co/rzqsKe53KT

via NaMo App https://t.co/TlhOsrY10N",2020-03-27 09:21:15,,en,"[{'text': 'CoronaWarriors', 'indices': [77, 92]}]",[],,Nandurbar Maharashtra India
718,1243468164156911621,401393390,@himantabiswa too is doing a fabulous job in Assam. https://t.co/eBq5bxg904,2020-03-27 09:21:27,,en,[],[],,"Guwahati, India"
719,1243468354825768960,278583614,"@BPCLimited home delivery stopped in mumbai, why? we have to go and stand on road exposing ourselves #corona",2020-03-27 09:22:12,,en,"[{'text': 'corona', 'indices': [101, 108]}]",[],,"Mumbai, India"
720,1243468420424667137,527592502,"For the #TN public and youth : If you wish to volunteer in our state's fight against #Corona, register in this link here

➡️ https://t.co/efTzwIa6D9 

#TN_Together_AgainstCorona 
@mynameis_SRR @sudhan_c @im_sathyasakthi @ImranJaffar_14 @SachinVijay896 @GeoRichrdAro @ajithAKthala",2020-03-27 09:22:28,,en,"[{'text': 'TN', 'indices': [8, 11]}, {'text': 'Corona', 'indices': [85, 92]}, {'text': 'TN_Together_AgainstCorona', 'indices': [151, 177]}]",[],,chennai
721,1243468433649545216,2896467828,"I request to any one director or producer 
To make film on Corona virus after that epidemic. 
Because people of world aware about this diseases. or viruses.",2020-03-27 09:22:31,,en,[],[],,🇮🇳
722,1243468535050850304,137269431,Again water logging today amid the lock down (Corona scare) this may aggravate the spread of virus @DMKanpur @CMOfficeUP @PMOIndia @nitin_gadkari https://t.co/0bxqz3Ee4J,2020-03-27 09:22:55,,en,[],[],,"कानपुर, भारत"
723,1243468636615921664,1073460212084953088,"Even after imposing Lockdown the people of India are not taking Corona Virus seriously and coming out on streets in numbers for unnecessary reasons. So its a request that the Government should imply the MARTIAL LAW.
@OfficeofUT @AjitPawarSpeaks @narendramodi 
#MartialLawInIndia",2020-03-27 09:23:20,,en,"[{'text': 'MartialLawInIndia', 'indices': [260, 278]}]",[],,"Thane, India "
724,1243469010412306434,826758186,"C- Corona
H- Hanta
I-
N-
A-
Whole World: https://t.co/kxHDEduLn1",2020-03-27 09:24:49,,en,[],[],,"नई दिल्ली, भारत"
725,1243469019782373377,828440635917160448,"Why Our Highness Prince Charles Affected in Corona.
That is the Lady Handshaked him is @TheKanikakapoor is a Radical Islamic Supporter in India. Who can Tested Positive in Corona Virus and Spread Virus in India.
@narendramodi @POTUS @RoyalFamily @BorisJohnson @KremlinRussia_E https://t.co/NXAXoyDEtH",2020-03-27 09:24:51,,en,[],[],,India
726,1243469052128792577,2481086832,@PTI_News All these are to be kept in quartine and should be thoroughly checked. Corona came to India through travellers coming to India,2020-03-27 09:24:59,,en,[],[],,Delhi. India
727,1243469284254179328,51082079,National Lockdown in India. Any buyers? #India #lockdown #CoronaUpdatesInIndia #coronavirusindia #NationalLockdown #corona https://t.co/Kzm4MO6ce7,2020-03-27 09:25:54,,en,"[{'text': 'India', 'indices': [40, 46]}, {'text': 'lockdown', 'indices': [47, 56]}, {'text': 'CoronaUpdatesInIndia', 'indices': [57, 78]}, {'text': 'coronavirusindia', 'indices': [79, 96]}, {'text': 'NationalLockdown', 'indices': [97, 114]}, {'text': 'corona', 'indices': [115, 122]}]",[],,"Kolkata, India"
728,1243469329590444034,2945172950,@unexpected5678 do check this thread @sharathtotakura https://t.co/NK320ZARng,2020-03-27 09:26:05,,en,[],[],,TDP
729,1243469363576852482,17830429,"Actor #Prabhas has donated Rs 4 crore for fight against #COVID19; , Rs 3 crore given to the PM’s National Relief Fund, while Rs 50 lakh each for CM Relief Funds of #AndhraPradesh &amp; #Telangana.

https://t.co/vxEcwy2e7w 

#Sakal #SakalTimes #news #Corona #COVID #COVID2019 #viral https://t.co/JB671OhVWV",2020-03-27 09:26:13,,en,"[{'text': 'Prabhas', 'indices': [6, 14]}, {'text': 'COVID19', 'indices': [56, 64]}, {'text': 'AndhraPradesh', 'indices': [164, 178]}, {'text': 'Telangana', 'indices': [185, 195]}, {'text': 'Sakal', 'indices': [224, 230]}, {'text': 'SakalTimes', 'indices': [231, 242]}, {'text': 'news', 'indices': [243, 248]}, {'text': 'Corona', 'indices': [249, 256]}, {'text': 'COVID', 'indices': [257, 263]}, {'text': 'COVID2019', 'indices': [264, 274]}, {'text': 'viral', 'indices': [275, 281]}]",[],,"Maharashtra, India"
730,1243469551884369920,85306437,"Actor #Prabhas has donated Rs 4 crore for fight against #COVID19; , Rs 3 crore given to the PM’s National Relief Fund, while Rs 50 lakh each for CM Relief Funds of #AndhraPradesh &amp; #Telangana.

https://t.co/OmwhBC7hi4 

#Sakal #SakalMedia #news #Corona #COVID #COVID2019 #viral https://t.co/xutdnvpEbj",2020-03-27 09:26:58,,en,"[{'text': 'Prabhas', 'indices': [6, 14]}, {'text': 'COVID19', 'indices': [56, 64]}, {'text': 'AndhraPradesh', 'indices': [164, 178]}, {'text': 'Telangana', 'indices': [185, 195]}, {'text': 'Sakal', 'indices': [224, 230]}, {'text': 'SakalMedia', 'indices': [231, 242]}, {'text': 'news', 'indices': [243, 248]}, {'text': 'Corona', 'indices': [249, 256]}, {'text': 'COVID', 'indices': [257, 263]}, {'text': 'COVID2019', 'indices': [264, 274]}, {'text': 'viral', 'indices': [275, 281]}]",[],,"595, Budhwar Peth, Pune"
731,1243469654015660032,129792199,@Shehla_Rashid @shahfaesal @kansalrohit69 @listenshahid Nope he deserves his place these people are worse than corona. Corona might end one day these people will never stop working against the nation's interest and for their own selfish political bite.,2020-03-27 09:27:22,,en,[],[],,siliguri 
732,1243469666976067585,611591234,Huuh! i was so thinking of this shit and guess what..everyone else too. #China come on release the shit.. #America is down...i repeat America is down! https://t.co/e2i8dHkjYu,2020-03-27 09:27:25,,en,"[{'text': 'China', 'indices': [72, 78]}, {'text': 'America', 'indices': [106, 114]}]",[],,Bombay
733,1243469687771422720,163488529,Worth pondering https://t.co/IMSNIpZGFN,2020-03-27 09:27:30,,en,[],[],,Mumbai
734,1243469694184513537,357221192,The dead bodies of Corona infected persons must be burnt irrespective of one's religion and faith as being done by Muslim country Iran. https://t.co/Oc6Zm0XXkv,2020-03-27 09:27:32,,en,[],[],,Patiala (Punjab) India
735,1243469764556718080,1174501378258944002,"@drharshvardhan sir , please issue a circular that any body if feels infected should Video Call his doctor and discuss with him his symptoms, if doctor says it like corona virus , an ambulance should go and pick the infection suspect . This way many will be safe .",2020-03-27 09:27:49,,en,[],[],,
736,1243469801462222850,2442520958,"Don't throw used mask and hand gloves in the dustbin. Pack it properly then disposed it off. Otherwise it can affect heathy people along with your bai/house maid, sweeper and watchmen too...be alert... be safe
#corona #COVID19",2020-03-27 09:27:57,,en,"[{'text': 'corona', 'indices': [210, 217]}, {'text': 'COVID19', 'indices': [218, 226]}]",[],,"Mumbai, India"
737,1243469904860200961,4716292536,Yes it is #ChineseVirus19 https://t.co/xwOBeOU3Ai,2020-03-27 09:28:22,,en,"[{'text': 'ChineseVirus19', 'indices': [10, 25]}]",[],,"New Delhi, India"
738,1243469937294729216,1131116138538995714,@panchshilrealty r making food hamper for d people who lost their jobs &amp; who r hand to mouth.They ll be supplying it to more than 2000 families. Let’s get inspired. #atulchordia #WeAreInThisTogether #help #CULTforGOOD #PMReliefFund  #Corona #motivation #realestate @N_Hiranandani https://t.co/6Vd1tHu4hT,2020-03-27 09:28:30,,en,"[{'text': 'atulchordia', 'indices': [169, 181]}, {'text': 'WeAreInThisTogether', 'indices': [182, 202]}, {'text': 'help', 'indices': [203, 208]}, {'text': 'CULTforGOOD', 'indices': [209, 221]}, {'text': 'PMReliefFund', 'indices': [222, 235]}, {'text': 'Corona', 'indices': [237, 244]}, {'text': 'motivation', 'indices': [245, 256]}, {'text': 'realestate', 'indices': [257, 268]}]",[],,"Mumbai, India"
739,1243470098356191233,1243441238277160960,"@narendramodi  Amidst the Corona pandemic ,your administration has ordered a 21days lockdown; which has not proven to be very fruitful for the medical aspirants;so far. Practice tests, being the first and foremost reason for staying up here ; have been cancelled....(contd)",2020-03-27 09:29:08,,en,[],[],,
740,1243470601437798400,218100045,On Public Demand #Ramayana is back on @DDNational as #IndiaFightsCorona https://t.co/IPkJYuWuBN,2020-03-27 09:31:08,,en,"[{'text': 'Ramayana', 'indices': [17, 26]}, {'text': 'IndiaFightsCorona', 'indices': [53, 71]}]",[],,"Toronto, Ontario"
741,1243470740558508032,292784016,Vaah.. Vaah .. Real Time Humanity https://t.co/xcuBEXkKv0,2020-03-27 09:31:41,,en,[],[],,India
742,1243470812616613888,251507234,"#cinemagraph #covid19 #coronavirus #corona #lockdown #therathoresaab 
 
Read my thoughts on @YourQuoteApp #yourquote #quote #stories #qotd #quoteoftheday #wordporn #quotestagram #wordswag #wordsofwisdom… https://t.co/HELyPiElXP",2020-03-27 09:31:58,,en,"[{'text': 'cinemagraph', 'indices': [0, 12]}, {'text': 'covid19', 'indices': [13, 21]}, {'text': 'coronavirus', 'indices': [22, 34]}, {'text': 'corona', 'indices': [35, 42]}, {'text': 'lockdown', 'indices': [43, 52]}, {'text': 'therathoresaab', 'indices': [53, 68]}, {'text': 'yourquote', 'indices': [106, 116]}, {'text': 'quote', 'indices': [117, 123]}, {'text': 'stories', 'indices': [124, 132]}, {'text': 'qotd', 'indices': [133, 138]}, {'text': 'quoteoftheday', 'indices': [139, 153]}, {'text': 'wordporn', 'indices': [154, 163]}, {'text': 'quotestagram', 'indices': [164, 177]}, {'text': 'wordswag', 'indices': [178, 187]}, {'text': 'wordsofwisdom', 'indices': [188, 202]}]",[],,udaipur
743,1243470817494798336,1243441238277160960,"@myogiadityanath  Amidst the Corona pandemic ,your administration has ordered a 21days lockdown; which has not proven to be very fruitful for the medical aspirants;so far. Practice tests, being the first and foremost reason for staying up here ; have been cancelled....(contd)",2020-03-27 09:32:00,,en,[],[],,
744,1243470822246772737,928219752,"This is by far the best piece I've seen on the whole question of Corona in India. If you read only one piece...

What India Needs to Fight the Virus:
The country has three weeks to create a  testing infrastructure, contain local outbreaks and prepare https://t.co/AVzOFcL1MC",2020-03-27 09:32:01,,en,[],[],,New Delhi
745,1243470934083805184,1213028935878897664,@PiyushGoyal  Dear sir please saw  my request in below application to fite against Corona as per your invitation at Facebook. https://t.co/6E3QmaXdQa,2020-03-27 09:32:27,,en,[],[],,
746,1243471236694339585,941635228832952320,@MeenakshiLanger @Swwagatam @vijay2437888367 @AnkushD65021363 @Speakwithsense1 @rajeshk234178 @cprd_india @67irr @Anju1951Purohit @RajeshK42655806 @navinjoshi1947 @jewelkapur @mohini_chaudhry @RajeshK38269880 @PradhaanSewak @JaganNKaushik @rajasthan08 @SunitaG1962 @ArunNutan @Am_dilip @DineshA58 @nutan_jyot @AnilBha84380207 @RajeshK39804978 @sanjivarjungaur @fatherofpakland @pn906 @vanny_rao @Makebharatmahan @ChhabraGeeta @AkSriva85332463 @kailashkaushik8 @LPullambi @2Commiekazi @ind_rajat92 @arun62397760 @nparama1951 @SulagnaDash6 @SMedia4 @krishna277711 @Shiva72736733 @JAINVIKRAMSINGH @kapoorashok25 @PriyeshAdvocate @JyotiPa65122202 @LillyMaryPinto @RajivRanjanMis5 @BDUTT 724 #Corona patients reported in India.17 people died. @Republic_Bharat @indiatvnews,2020-03-27 09:33:40,,en,"[{'text': 'Corona', 'indices': [687, 694]}]",[],,"Varanasi, India"
747,1243471245544263683,4867754307,@PawanKalyan I appreciate everyone who donated huge money for corona pandemic and great gesture towards society @PawanKalyan sir,2020-03-27 09:33:42,,en,[],[],,
748,1243471247272337408,2385348055,"Uber driver partners have been following Uber step by step for many years. Now a corona epidemic has occurred. Uber has turned his face to help the poor even if the partners are starving and have some shame left.
@PrParameswaran @Uber_India @Uber",2020-03-27 09:33:42,,en,[],[],,new delhi india
749,1243471319682789382,1243459124320329728,"Namaste sir, we are student &amp; we live in hostel in order to pursue our dreams. But due to corona virus we are staying at home. But our landlords compel us to pay the rent for month even for food as we come from poor families we can't afford that, pls have us",2020-03-27 09:33:59,,en,[],[],,
750,1243471404021899265,719384854849200128,"All the cash inflow into the economy is going to give pain in long term!!
A bold move for the crisis!
@RBI 
@nsitharaman @FinMinIndia 
@kunj09 when the fight against corona gets over we can see 50% correction from here!!",2020-03-27 09:34:19,,en,[],[],,"Surat, India"
751,1243471863805698050,764832182779215872,"#StayAwareStaySafe Social distance or physical distance to stop the spread of corona and wash your hands properly .
#CoronavirusOutbreak #IndiaVsCorona #IndiaBattlesCoronavirus #CoronaLockdown #Covid19usa #COVID2019 https://t.co/OSrOlpjteJ",2020-03-27 09:36:09,,en,"[{'text': 'StayAwareStaySafe', 'indices': [0, 18]}, {'text': 'CoronavirusOutbreak', 'indices': [116, 136]}, {'text': 'IndiaVsCorona', 'indices': [137, 151]}, {'text': 'IndiaBattlesCoronavirus', 'indices': [152, 176]}, {'text': 'CoronaLockdown', 'indices': [177, 192]}, {'text': 'Covid19usa', 'indices': [193, 204]}, {'text': 'COVID2019', 'indices': [205, 215]}]",[],,"New Delhi, India"
752,1243471982080876544,806901404,@Shehla_Rashid Corona affected your brain cells despite being in isolation since you were born? Tsk tsk,2020-03-27 09:36:37,,en,[],[],,Calcutta
753,1243472001030750208,4398782414,@ArvindKejriwal please do like this other wise e pass batne par bheed fir badegi aur fir Corona ko rokna muskil hoga https://t.co/SX5Sb4E7k8,2020-03-27 09:36:42,,en,[],[],,India
754,1243472077945880576,70152268,Today's creative - let's sit at home and dance #ubon #coronavirus #workfromhome #corona https://t.co/qLDxnFBWxn,2020-03-27 09:37:00,,en,"[{'text': 'ubon', 'indices': [47, 52]}, {'text': 'coronavirus', 'indices': [53, 65]}, {'text': 'workfromhome', 'indices': [66, 79]}, {'text': 'corona', 'indices': [80, 87]}]",[],,"Chandigarh, India"
755,1243472262956605442,142368935,"Corona status world wide...
https://t.co/lRogE3IVD9",2020-03-27 09:37:44,,en,[],[],,"Nagpur, India"
756,1243472272620277765,4895432931,"@realDonaldTrump Corona Virus or Chinese Virus? It's not the time to talk with Chinese President. It's time to boycott China completely. 
China has initiated a disaster with and Biological Weapon i.e, the Chinese Virus Corona.",2020-03-27 09:37:47,,en,[],[],,India
757,1243472577135169537,1092856976,No I think it’s going for natural death I india. Won’t survive here https://t.co/rkp3TRtuwh,2020-03-27 09:38:59,,en,[],[],,India
758,1243472588824707073,129792199,"@KanchanGupta @rupasubramanya Suckers! Goes on to show how, for the want of a better word will be , horribly messed up a such intellectuals are. Hell bent on demonizing the central govt. to make hay while the corona sun shines upon their wrongly glorified ,for want of a better word, head.",2020-03-27 09:39:02,,en,[],[],,siliguri 
759,1243472606113574912,841713466570395649,"Today Corona Patient Case Lucknow-Barabanki..

Well done @Uppolice !
Well done @UPGovt !
Well done @myogiadityanath !
#IndiaFightsCoronavirus 

Part-1 https://t.co/3lM9c4ub7s",2020-03-27 09:39:06,,en,"[{'text': 'IndiaFightsCoronavirus', 'indices': [118, 141]}]",[],,India
760,1243472673700630528,146814769,"Never subscribe to airtel. My BB died 5 days back. Request sent for repairs. After 5 days one person assigned. He says he won't bcos of lock down. Switches of his mobile. Even airtel  mobile not working.@TRAI @rsprasad @Airtel_Presence  no corona for docs, police, electr",2020-03-27 09:39:22,,en,[],[],,Bengaluru
761,1243473161733070848,840977780548362240,"@myogiadityanath @mlkhattar Namaskar
 I'm Ambrish Tiwari.
I am a resident of Sultanpur Uttar Pradesh, has been trapped due to corona epidemic in Panchkula Haryana in the last 10 days
Please leave me at my home
I'm Very Upset..",2020-03-27 09:41:19,,en,[],[],,"Gurgaon, India"
762,1243473361784549377,982245669854371841,"This the  condition of patna #nmch
That’s how we fight from #corona no proper equipment no doctor available for emergencies 
Please do something @NitishKumar 
#CoronaLockdown 
#StayAwareStaySafe 
#AskZee https://t.co/PXidDg0f3U",2020-03-27 09:42:06,,en,"[{'text': 'nmch', 'indices': [29, 34]}, {'text': 'corona', 'indices': [60, 67]}, {'text': 'CoronaLockdown', 'indices': [159, 174]}, {'text': 'StayAwareStaySafe', 'indices': [176, 194]}, {'text': 'AskZee', 'indices': [196, 203]}]",[],,"Fatwah, bhikhua India"
763,1243473435272949760,18132967,This highhandedness has to be stopped https://t.co/XJq5EyyPXP,2020-03-27 09:42:24,,en,[],[],,Bharat
764,1243473488129785857,1179362384109920256,"#WHO kicked off #Safe_Hands_Challenge, attempting to spread the awareness of washing your hands in the right way to combat the spread of Corona Virus. 
@AdhyayanLehar ❤️🧡💛took up the Challenge🙌
#safe_hands_challenge #WHO
#COVID2019 #COVID @news24tvchannel #News24
@narendramodi https://t.co/xJYAttdiIh",2020-03-27 09:42:36,,en,"[{'text': 'WHO', 'indices': [0, 4]}, {'text': 'Safe_Hands_Challenge', 'indices': [16, 37]}, {'text': 'safe_hands_challenge', 'indices': [194, 215]}, {'text': 'WHO', 'indices': [216, 220]}, {'text': 'COVID2019', 'indices': [221, 231]}, {'text': 'COVID', 'indices': [232, 238]}, {'text': 'News24', 'indices': [256, 263]}]",[],,"Dehradun, India"
765,1243473551547666432,916988225981317120,#boaring _Time_And #Corona bagoo Corona bagoo @ Harshit gupta photography https://t.co/vnfVGlsMwS,2020-03-27 09:42:51,,en,"[{'text': 'boaring', 'indices': [0, 8]}, {'text': 'Corona', 'indices': [19, 26]}]",[],,"Azamgarh, India"
766,1243473592538390528,982245669854371841,"@kanhaiyakumar This the  condition of patna #nmch
That’s how we fight from #corona no proper equipment no doctor available for emergencies 
Please do something @NitishKumar https://t.co/VerjAS6Qzc",2020-03-27 09:43:01,,en,"[{'text': 'nmch', 'indices': [44, 49]}, {'text': 'corona', 'indices': [75, 82]}]",[],,"Fatwah, bhikhua India"
767,1243473891193786368,1243471803529318400,Hi guys ! #corona #,2020-03-27 09:44:12,,en,"[{'text': 'corona', 'indices': [10, 17]}]",[],,
768,1243473976812359680,3007049233,"This thread looks so real 🤐 #Chinesevirus
#coronavirusinindia https://t.co/RKiF5AppFI",2020-03-27 09:44:33,,en,"[{'text': 'Chinesevirus', 'indices': [28, 41]}, {'text': 'coronavirusinindia', 'indices': [42, 61]}]",[],,"Palladam, India"
769,1243474018541297670,86537104,"For all those who wanna understand the role of #China in the global spread of #COVID19, please do listen to an articulated video by one of my fav journalist @ShekharGupta ji (link shared) &amp; then u might decide about #Corona to be a #ChineseVirus or not?

https://t.co/omM7a6hAGN",2020-03-27 09:44:43,,en,"[{'text': 'China', 'indices': [47, 53]}, {'text': 'COVID19', 'indices': [78, 86]}, {'text': 'Corona', 'indices': [220, 227]}, {'text': 'ChineseVirus', 'indices': [236, 249]}]",[],,"Delhi & Saharanpur, UP"
770,1243474066956111872,1595179776,@arunapatel000 @_sabanaqvi Ok but wht is that thing sm people kill innocent people on the name of allah hu akhbr on the name of jihad. Whr they learn from this kind of jihad from mdarsa or from kuran or from shaheen bag not obeying ther gov. when corona is all over. They defame the allah as far as i know,2020-03-27 09:44:54,,en,[],[],,भारत
771,1243474209637945409,981753363288084481,"The people of the country are notified that @narendramodi has made a lockdown for 21 days. Everyone must follow the lockdown and #StayHomeStaySafe If you go out, it won 't take time to win corona. #21DaysChallenge #21daylockdown #CoronaStopKaroNa #coronaindia",2020-03-27 09:45:28,,en,"[{'text': 'StayHomeStaySafe', 'indices': [129, 146]}, {'text': '21DaysChallenge', 'indices': [197, 213]}, {'text': '21daylockdown', 'indices': [214, 228]}, {'text': 'CoronaStopKaroNa', 'indices': [229, 246]}, {'text': 'coronaindia', 'indices': [247, 259]}]",[],,"Nagpur, India"
772,1243474264080240640,980336788613967873,"Maulana Abul Kalam Azad University of Technology, West Bengal: Stop Online classes of MAKAUT University during Corona virus outbreak. - Sign the Petition! https://t.co/qn7pLfINnE via @ChangeOrg_India",2020-03-27 09:45:41,,en,[],[],,"Kolkata, India"
773,1243474399015194627,3872257318,"Become a Corona Warrior and make your loved ones stay at home for 21 days... #CoronaWarriors
https://t.co/Yqisx1VTcx

via NaMo App https://t.co/WOXXk9zeyd",2020-03-27 09:46:14,,en,"[{'text': 'CoronaWarriors', 'indices': [77, 92]}]",[],,
774,1243474428370903040,981753363288084481,"@timesofindia @TOIWorld The people of the country are notified that @narendramodi has made a lockdown for 21 days. Everyone must follow the lockdown and #StayHomeStaySafe If you go out, it won 't take time to win corona. #21DaysChallenge #21daylockdown #CoronaStopKaroNa #coronaindia",2020-03-27 09:46:21,,en,"[{'text': 'StayHomeStaySafe', 'indices': [153, 170]}, {'text': '21DaysChallenge', 'indices': [221, 237]}, {'text': '21daylockdown', 'indices': [238, 252]}, {'text': 'CoronaStopKaroNa', 'indices': [253, 270]}, {'text': 'coronaindia', 'indices': [271, 283]}]",[],,"Nagpur, India"
775,1243474607434166274,86537104,"@ShekharGupta ji, watched your video on #Corona, it’s emergence and role of #China. Thank you sir for always delivering what we aspire for from journalists.

May the almighty bless you with good health and long life, and you keep blessing us with your #CutTheClutter https://t.co/nUkbJotAmE",2020-03-27 09:47:03,,en,"[{'text': 'Corona', 'indices': [40, 47]}, {'text': 'China', 'indices': [76, 82]}, {'text': 'CutTheClutter', 'indices': [252, 266]}]",[],,"Delhi & Saharanpur, UP"
776,1243474681409073156,1059463520356577280,"@narendramodi Sir, We all are with you in this fight against corona virus.. I am sure we'll win together. I hail the measures taken by you for well being of our less fortunate brothers and sisters.",2020-03-27 09:47:21,,en,[],[],,Delhi NCR
777,1243474748014616576,2905978801,Rightly said Sir! Only if people understood this😒 https://t.co/Unp8TJHReq,2020-03-27 09:47:37,,en,[],[],,Mumbai 
778,1243474947701444608,1048961995943432198,"New Medicine That Works For Corona Virus.

Name:- “GMGB-21D”

Good News:- Its Available For Everyone Today And Its Available At Home.

GMGB-21D, Gand Marake Ghar Baith For 21 Days.",2020-03-27 09:48:24,,en,[],[],,"Mumbai, India"
779,1243475171685486593,146373390,@anvivud Most of free speaks got dump with rewards of Corona money so no  voice on that country,2020-03-27 09:49:18,,en,[],[],,bangalore
780,1243475592558686209,1008323514,"@MamataOfficial  when all state is stop their motor vehicles work for Corona virus Lock Down, why Bongaon Vehicle still working and make big people gathering, and pressurised our Motorcycle Showroom's for Registration of BS4 Motorcycles",2020-03-27 09:50:58,,en,[],[],,"Kolkata, INDIA"
781,1243475731327397888,1649699598,"Some of you are wondering how we can help those hit by the #corona Here is one by @coro_india that is looking at #Mumbai communities of #Chembur, #Govandi, #Mankhurd &amp; #VashiNaka who are daily wage earners,have no ration cards or any other identity card.https://t.co/4tk1Qxoawc https://t.co/LG1kCotbfb",2020-03-27 09:51:31,,en,"[{'text': 'corona', 'indices': [59, 66]}, {'text': 'Mumbai', 'indices': [113, 120]}, {'text': 'Chembur', 'indices': [136, 144]}, {'text': 'Govandi', 'indices': [146, 154]}, {'text': 'Mankhurd', 'indices': [156, 165]}, {'text': 'VashiNaka', 'indices': [172, 182]}]",[],,
782,1243475858536333314,981753363288084481,"@INCIndia @INCMaharashtra @RahulGandhi The people of the country are notified that @narendramodi has made a lockdown for 21 days. Everyone must follow the lockdown and #StayHomeStaySafe If you go out, it won 't take time to win corona. #21DaysChallenge #21daylockdown #CoronaStopKaroNa #coronaindia",2020-03-27 09:52:01,,en,"[{'text': 'StayHomeStaySafe', 'indices': [168, 185]}, {'text': '21DaysChallenge', 'indices': [236, 252]}, {'text': '21daylockdown', 'indices': [253, 267]}, {'text': 'CoronaStopKaroNa', 'indices': [268, 285]}, {'text': 'coronaindia', 'indices': [286, 298]}]",[],,"Nagpur, India"
783,1243475862302773248,375456342,"Corona Pandemic has become‘blessing in disguise’ for Hindutva brigade.
And so the lockdown. https://t.co/tvO2tahqOp",2020-03-27 09:52:02,,en,[],[],,Mumbai
784,1243475933211684865,890874626313560066,"Every update of every moment- #COVID2019.
https://t.co/DevIYC6u3z",2020-03-27 09:52:19,,en,"[{'text': 'COVID2019', 'indices': [30, 40]}]",[],,"Tinsukia, Assam, India."
785,1243475948474757120,1008323514,"@narendramodi @MamataOfficial  when all state is stop their motor vehicles work for Corona virus Lock Down, why Bongaon Vehicle still working and make big people gathering, and pressurised our Motorcycle Showroom's for Registration of BS4 Motorcycles",2020-03-27 09:52:23,,en,[],[],,"Kolkata, INDIA"
786,1243476028032290817,113692220,"Requesting all our MP's from North Bengal to look into this serious issue regarding Corona Testing in NBMC,Siliguri.@RajuBistaBJP @johnbarlabjp @NisithPramanik @JayantaRoyJPG @DebasreeBJP @DrSukantaMajum1 https://t.co/WTbAMrHgEN",2020-03-27 09:52:42,,en,[],[],,"New Delhi, India"
787,1243476057509904385,1008323514,"@MamataOfficial  when all state is stop their motor vehicles work for Corona virus Lock Down, why Bongaon Vehicle still working and make big people gathering, and pressurised our Motorcycle Showroom's for Registration of BS4 Motorcycles, please stop it",2020-03-27 09:52:49,,en,[],[],,"Kolkata, INDIA"
788,1243476130255929346,49931437,"Commuting in Corona times! 😁
#COVID2019 
#humour https://t.co/z4jzUyg9HX",2020-03-27 09:53:06,,en,"[{'text': 'COVID2019', 'indices': [29, 39]}, {'text': 'humour', 'indices': [41, 48]}]",[],,"New Delhi, India"
789,1243476178544914434,3313491120,"https://t.co/GaIChEbXrn This gentleman claims to have Medicine for Corona Virus and wants to reach 
Modi ji . It may be worth while to at least  give him a chance.",2020-03-27 09:53:18,,en,[],[],,New Delhi
790,1243476244600999936,1008323514,"@narendramodi @PMOIndia when all state is stop their motor vehicles work for Corona virus Lock Down, why Bongaon Vehicle still working and make big people gathering, and pressurised our Motorcycle Showroom's for Registration of BS4 Motorcycles please stop it",2020-03-27 09:53:34,,en,[],[],,"Kolkata, INDIA"
791,1243476420417839110,972059456,"@_YogendraYadav ""SHARMA HONA CHAHIYE""
In a way correct n at face of it looks police has crossed LAKHAN REKHA but we must not forget that these poor PPL had no business 2cross bordering state when lockdown in forces
Suppose these ppl might b corona +ve then in 7days UP will bcom newyork
Jai Hind",2020-03-27 09:54:15,,en,[],[],,"Navi Mumbai, India"
792,1243476424863842305,912863549734535168,"Well said ! That need to be done not only for corona but also for every disease .....
#togetherwehitharder 
#unityisstrength https://t.co/mThgCJ9UaW",2020-03-27 09:54:17,,en,"[{'text': 'togetherwehitharder', 'indices': [86, 106]}, {'text': 'unityisstrength', 'indices': [108, 124]}]",[],,"Bhubaneshwar, India"
793,1243476501296807937,47571184,@ClarkAllister Insights like these are far more useful than long chart of Corona numbers.,2020-03-27 09:54:35,,en,[],[],,India
794,1243476535190921216,1090936055916912640,"Upside of Corona Lockdown !!! 
No pollution, birds chirping and 
clear blue skies!!! 

Mother Earth is breathing. 

#CoronavirusLockdown #21daylockdown #StayHomeSaveLives #StayHomeStaySafe #DelhiFightsCorona #blueskies 
#PMModiOnCorona #PMModi https://t.co/2OI2RMAbT5",2020-03-27 09:54:43,,en,"[{'text': 'CoronavirusLockdown', 'indices': [116, 136]}, {'text': '21daylockdown', 'indices': [137, 151]}, {'text': 'StayHomeSaveLives', 'indices': [152, 170]}, {'text': 'StayHomeStaySafe', 'indices': [171, 188]}, {'text': 'DelhiFightsCorona', 'indices': [189, 207]}, {'text': 'blueskies', 'indices': [208, 218]}, {'text': 'PMModiOnCorona', 'indices': [220, 235]}, {'text': 'PMModi', 'indices': [236, 243]}]",[],,"Nagpur, India"
795,1243476634423791617,79278527,@tehseenp @PMOIndia @narendramodi Useless fellow who cares about your insane thoughts. You keeping doing eulogy of the congress family #ModiHaiTohMumkinHai #corona,2020-03-27 09:55:06,,en,"[{'text': 'ModiHaiTohMumkinHai', 'indices': [135, 155]}, {'text': 'corona', 'indices': [156, 163]}]",[],,"Bangkok, Thailand"
