,id_str,user_id,text,created_at,entities,lang,time_zone
597,1243193827482951680,846846523711336449,@Medlifecrisis_ 😂 I never knew I speak so unprofessional over camera. I'm gonna sell this cam on OLX as soon as corona is over.,2020-03-26 15:11:20,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
598,1243193953169494016,633978413,"They grow up, their parents also grew up, police from among them, those are wonderful places in this region of earth. https://t.co/9Q0zu7SBZG",2020-03-26 15:11:50,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9Q0zu7SBZG', 'expanded_url': 'https://twitter.com/Ras_hmi_Tweet/status/1243120096370782208', 'display_url': 'twitter.com/Ras_hmi_Tweet/…', 'indices': [118, 141]}]}",en,
599,1243193979258040320,954695419887419392,@KTRTRS  Namaskaram KTR GARU..sir my father cook's midmeals in govt school.Since dussera my father  didn't got   any bills regarding that mid meals poggrame.Due to this crises of CORONA we are facing huge financial problem....plz try to solve our problem..,2020-03-26 15:11:56,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KTRTRS', 'name': 'KTR', 'id': 118787224, 'id_str': '118787224', 'indices': [0, 7]}], 'urls': []}",en,
600,1243194031108046849,1370377352,"The Quarantined Day No. 08
Making coffee ☕️ to everyone in Family 
.
.
#coffeetime #coffee #coffeebeans by @BlueTokaiCoffee for the page @baatcoffeeki #coffeeteller 
.
.
Highly antioxidants and give power immune to fight deadly cells.
#corona #COVID2019 #pendemic #CoronaPandemie https://t.co/uuWDfRneAF",2020-03-26 15:12:09,"{'hashtags': [{'text': 'coffeetime', 'indices': [71, 82]}, {'text': 'coffee', 'indices': [83, 90]}, {'text': 'coffeebeans', 'indices': [91, 103]}, {'text': 'coffeeteller', 'indices': [151, 164]}, {'text': 'corona', 'indices': [235, 242]}, {'text': 'COVID2019', 'indices': [243, 253]}, {'text': 'pendemic', 'indices': [254, 263]}, {'text': 'CoronaPandemie', 'indices': [264, 279]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BlueTokaiCoffee', 'name': 'Blue Tokai Coffee Roasters', 'id': 1058422668, 'id_str': '1058422668', 'indices': [107, 123]}, {'screen_name': 'baatcoffeeki', 'name': 'Baatcoffeeki', 'id': 847566446133735428, 'id_str': '847566446133735428', 'indices': [137, 150]}], 'urls': [], 'media': [{'id': 1243193752853733381, 'id_str': '1243193752853733381', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1243193752853733381/pu/img/1vZ9tvP_cSHzRB0Z.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1243193752853733381/pu/img/1vZ9tvP_cSHzRB0Z.jpg', 'url': 'https://t.co/uuWDfRneAF', 'display_url': 'pic.twitter.com/uuWDfRneAF', 'expanded_url': 'https://twitter.com/chetanverma0013/status/1243194031108046849/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 611, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 652, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 346, 'h': 680, 'resize': 'fit'}}}]}",en,
601,1243194082836402178,1090127424279461888,Dear Modi ji please ban Corona debate on media until April 14th. Unwanted discussions and misguidance. Let people only rely on DD news. @PMOIndia @MIB_India,2020-03-26 15:12:21,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [136, 145]}, {'screen_name': 'MIB_India', 'name': 'MIB India 🇮🇳 #StayHome #StaySafe', 'id': 920488039, 'id_str': '920488039', 'indices': [146, 156]}], 'urls': []}",en,
602,1243194093049544705,733223165048979457,"@ShekharGupta @MandhaniApoorva Life after from Corona or death with hunger 

They don't have choice",2020-03-26 15:12:23,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ShekharGupta', 'name': 'Shekhar Gupta', 'id': 2574072036, 'id_str': '2574072036', 'indices': [0, 13]}, {'screen_name': 'MandhaniApoorva', 'name': 'Apoorva Mandhani', 'id': 858905563115147264, 'id_str': '858905563115147264', 'indices': [14, 30]}], 'urls': []}",en,
603,1243194186288877568,904998005648052224,A Real Gem❤️ https://t.co/KZfO8A1Y57,2020-03-26 15:12:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KZfO8A1Y57', 'expanded_url': 'https://twitter.com/DeependerSHooda/status/1243191940134227969', 'display_url': 'twitter.com/DeependerSHood…', 'indices': [13, 36]}]}",en,
604,1243194198355922949,1357115047,"Thank You For #Donate, will more come ahead in #coronavirusbattle
#CoronaWarHeroes 
#NationFirst #CoronaStopKaroNa #CoronavirusOutbreak #coronavirus
#indialockdown #IndiaFightsCoronavirus #IndiaVsCorona #FightAgainstCoronavirus #IndiaBattlesCoronavirus @akshaykumar @narendramodi https://t.co/jdXNPfSpOX",2020-03-26 15:12:48,"{'hashtags': [{'text': 'Donate', 'indices': [14, 21]}, {'text': 'coronavirusbattle', 'indices': [47, 65]}, {'text': 'CoronaWarHeroes', 'indices': [66, 82]}, {'text': 'NationFirst', 'indices': [84, 96]}, {'text': 'CoronaStopKaroNa', 'indices': [97, 114]}, {'text': 'CoronavirusOutbreak', 'indices': [115, 135]}, {'text': 'coronavirus', 'indices': [136, 148]}, {'text': 'indialockdown', 'indices': [149, 163]}, {'text': 'IndiaFightsCoronavirus', 'indices': [164, 187]}, {'text': 'IndiaVsCorona', 'indices': [188, 202]}, {'text': 'FightAgainstCoronavirus', 'indices': [203, 227]}, {'text': 'IndiaBattlesCoronavirus', 'indices': [228, 252]}], 'symbols': [], 'user_mentions': [{'screen_name': 'akshaykumar', 'name': 'Akshay Kumar', 'id': 31348594, 'id_str': '31348594', 'indices': [253, 265]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [266, 279]}], 'urls': [{'url': 'https://t.co/jdXNPfSpOX', 'expanded_url': 'https://twitter.com/xsanskriti/status/1243118998599790592', 'display_url': 'twitter.com/xsanskriti/sta…', 'indices': [280, 303]}]}",en,
605,1243194262222557186,31049163,@myogiadityanath  request intervention. Request send all MLAs to respective constituencies to ensure genuine problems mitigated &amp; govt corona specific schemes reach needy. MLAs ideally suited to extend emotional support to impoverished https://t.co/qBqzQvuPL4,2020-03-26 15:13:04,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': 3437532637, 'id_str': '3437532637', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/qBqzQvuPL4', 'expanded_url': 'https://twitter.com/smitaprakash/status/1243057922306797569', 'display_url': 'twitter.com/smitaprakash/s…', 'indices': [240, 263]}]}",en,
606,1243194345089413120,950977527777968128,"Since a train consists of approx 1000 beds and it has facilities like washrooms, electricity, water. So if we can transform these trains as Corona Treatment centers just by implementing oxygen pipes in them. May be this is one of d best ideas to get rid of lack of test centers https://t.co/Le4LkIiUFU",2020-03-26 15:13:23,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243194342551871488, 'id_str': '1243194342551871488', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EUC2qvaUYAAeL0K.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUC2qvaUYAAeL0K.jpg', 'url': 'https://t.co/Le4LkIiUFU', 'display_url': 'pic.twitter.com/Le4LkIiUFU', 'expanded_url': 'https://twitter.com/saairrohhith/status/1243194345089413120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 217, 'h': 232, 'resize': 'fit'}, 'medium': {'w': 217, 'h': 232, 'resize': 'fit'}, 'large': {'w': 217, 'h': 232, 'resize': 'fit'}}}]}",en,
607,1243194492653617152,892459010644889600,U can use drones to ensure lockdown. Will increase efficiency also. https://t.co/bzTALRUrPt,2020-03-26 15:13:59,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bzTALRUrPt', 'expanded_url': 'https://twitter.com/PuneCityPolice/status/1243158035477835777', 'display_url': 'twitter.com/PuneCityPolice…', 'indices': [68, 91]}]}",en,
608,1243194520323239936,2376984740,I am confident that #India would lead to win the war against #Corona.  #coronavirusindia #CoronavirusOubreak #indialockdown #CoronaUpdatesInIndia #India #pmoindia #PMO #NarendraModi @PMOIndia @narendramodi,2020-03-26 15:14:05,"{'hashtags': [{'text': 'India', 'indices': [20, 26]}, {'text': 'Corona', 'indices': [61, 68]}, {'text': 'coronavirusindia', 'indices': [71, 88]}, {'text': 'CoronavirusOubreak', 'indices': [89, 108]}, {'text': 'indialockdown', 'indices': [109, 123]}, {'text': 'CoronaUpdatesInIndia', 'indices': [124, 145]}, {'text': 'India', 'indices': [146, 152]}, {'text': 'pmoindia', 'indices': [153, 162]}, {'text': 'PMO', 'indices': [163, 167]}, {'text': 'NarendraModi', 'indices': [168, 181]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [182, 191]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [192, 205]}], 'urls': []}",en,
609,1243194584257056768,58417087,"Keep it up guys, show solidarity. https://t.co/DwRjDGldeZ",2020-03-26 15:14:20,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DwRjDGldeZ', 'expanded_url': 'https://twitter.com/IGeetaSharma/status/1243146693765238786', 'display_url': 'twitter.com/IGeetaSharma/s…', 'indices': [34, 57]}]}",en,
610,1243194618780323840,1228145371441856512,Right https://t.co/l8TvznnIqW,2020-03-26 15:14:29,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/l8TvznnIqW', 'expanded_url': 'https://twitter.com/zeerajasthan_/status/1243176387118161921', 'display_url': 'twitter.com/zeerajasthan_/…', 'indices': [6, 29]}]}",en,
611,1243194628595048449,122964927,"@aajtak @Himanshu_Aajtak Hello sir I appreciate all step.Take on corona virus Sir I just want to say please.Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family. Please talk about this. Matter. 
Jai hind sir 🙏 🙏",2020-03-26 15:14:31,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [0, 7]}, {'screen_name': 'Himanshu_Aajtak', 'name': 'Himanshu Mishra', 'id': 3292127106, 'id_str': '3292127106', 'indices': [8, 24]}], 'urls': []}",en,
612,1243194799328395269,1243178451609120770,Make CORONA Free INDIA,2020-03-26 15:15:12,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
613,1243194819645550592,81903427,"Salute you girl , god bless you with good health n lot of successes https://t.co/fwZJzZ8ouG",2020-03-26 15:15:17,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fwZJzZ8ouG', 'expanded_url': 'https://twitter.com/xsanskriti/status/1243118998599790592', 'display_url': 'twitter.com/xsanskriti/sta…', 'indices': [68, 91]}]}",en,
614,1243194966223892482,1198617257661747200,sir nagar nigam is doing a commendable job inthis time of corona pandemic but have a complaint that no sanitation is done in pandu ngr main road for our protection.we as a citizen of India are always with you plz take action @DMKanpur @nagarnigamknp @CMOfficeUP  @CommissionerKnp,2020-03-26 15:15:52,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': 117338519, 'id_str': '117338519', 'indices': [225, 234]}, {'screen_name': 'nagarnigamknp', 'name': 'Kanpur Nagar Nigam', 'id': 922759602894266368, 'id_str': '922759602894266368', 'indices': [235, 249]}, {'screen_name': 'CMOfficeUP', 'name': 'CM Office, GoUP', 'id': 2587240482, 'id_str': '2587240482', 'indices': [250, 261]}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': 1159797056011026432, 'id_str': '1159797056011026432', 'indices': [263, 279]}], 'urls': []}",en,
615,1243194977363955713,3313583502,This is scary https://t.co/EKCBBGJjzJ,2020-03-26 15:15:54,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EKCBBGJjzJ', 'expanded_url': 'https://twitter.com/eoeoes/status/1240320792547786752', 'display_url': 'twitter.com/eoeoes/status/…', 'indices': [14, 37]}]}",en,
616,1243195082225799168,122964927,"@ChouhanShivraj Hello sir  Sir I appreciate your all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family. Please talk about this matter. 
Jai hind sir 🙏 🙏",2020-03-26 15:16:19,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChouhanShivraj', 'name': 'Shivraj Singh Chouhan', 'id': 1251083774, 'id_str': '1251083774', 'indices': [0, 15]}], 'urls': []}",en,
617,1243195105856483328,136673465,#WorkFromHome stay safe and defeat corona https://t.co/lksxmLq92w,2020-03-26 15:16:25,"{'hashtags': [{'text': 'WorkFromHome', 'indices': [0, 13]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243195092233404416, 'id_str': '1243195092233404416', 'indices': [42, 65], 'media_url': 'http://pbs.twimg.com/media/EUC3WYMUwAA99T0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUC3WYMUwAA99T0.jpg', 'url': 'https://t.co/lksxmLq92w', 'display_url': 'pic.twitter.com/lksxmLq92w', 'expanded_url': 'https://twitter.com/Saifalibeg/status/1243195105856483328/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}",en,
618,1243195195241500672,967685911,@vijayrupanibjp is doing a good job as a CM of Gujarat. I really wish Gujarat will control the numbers over the period of time. https://t.co/ohX1SLjbEk,2020-03-26 15:16:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vijayrupanibjp', 'name': 'Vijay Rupani', 'id': 627355202, 'id_str': '627355202', 'indices': [0, 15]}], 'urls': [{'url': 'https://t.co/ohX1SLjbEk', 'expanded_url': 'https://twitter.com/dave_janak/status/1243190418713595912', 'display_url': 'twitter.com/dave_janak/sta…', 'indices': [128, 151]}]}",en,
619,1243195227449548801,1003223174907981825,Peacefuls in action against corona virus. #CoronaVillains #COVIDIOTS https://t.co/TLTKfgge5T,2020-03-26 15:16:54,"{'hashtags': [{'text': 'CoronaVillains', 'indices': [42, 57]}, {'text': 'COVIDIOTS', 'indices': [58, 68]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TLTKfgge5T', 'expanded_url': 'https://twitter.com/republic/status/1243065227412987904', 'display_url': 'twitter.com/republic/statu…', 'indices': [69, 92]}]}",en,
620,1243195229315817473,1193269622398545920,"@PMOIndia # corona remedy. Dear sir, you are the guardian of India. Your kundli has more importance in this situation. This is Tandava by Shiv ji. Only Shiv &amp; Hanumaan can control this situation. So please try to consult astrologer for your kundli and instruct every village to",2020-03-26 15:16:54,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [0, 9]}], 'urls': []}",en,
621,1243195282575093761,122964927,"@aajtak @sardanarohit Hello sir  Sir I'm a very small business men.. I appreciate your all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family.
Jai hind sir 🙏 🙏",2020-03-26 15:17:07,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [0, 7]}, {'screen_name': 'sardanarohit', 'name': 'रोहित सरदाना', 'id': 111944435, 'id_str': '111944435', 'indices': [8, 21]}], 'urls': []}",en,
622,1243195335142518785,909734815,Must watch and understand the nurture https://t.co/COapaszXvq,2020-03-26 15:17:20,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/COapaszXvq', 'expanded_url': 'https://twitter.com/LalwaniPuma/status/1243119144276496385', 'display_url': 'twitter.com/LalwaniPuma/st…', 'indices': [38, 61]}]}",en,
623,1243195389643128834,1066736952597073925,Yes. It's Chinese virus https://t.co/ASxk1ZiHTQ,2020-03-26 15:17:33,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ASxk1ZiHTQ', 'expanded_url': 'https://twitter.com/arunv2808/status/1243141190670643200', 'display_url': 'twitter.com/arunv2808/stat…', 'indices': [24, 47]}]}",en,
624,1243195507545169926,41685683,@PMOIndia Forced to get Corona Exposure. Broadband services (Airtel) down for last three days. Even App is not processing the critical requests. Sad to see inefficiency is service provider And need help to be able to continue work from home!,2020-03-26 15:18:01,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [0, 9]}], 'urls': []}",en,
625,1243195563018870784,717954482135515137,@RubikaLiyaquat This baby also alert to corona viruses .🤧🤧🤧🙏🙏🤟,2020-03-26 15:18:14,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RubikaLiyaquat', 'name': 'Rubika Liyaquat', 'id': 1062742964, 'id_str': '1062742964', 'indices': [0, 15]}], 'urls': []}",en,
626,1243195630551363586,702357111511113728,Transporters Warns in interview with Mirror Tv that 60lakh Truck stranded on Highway as Drivers harassed not allowed to move Big Crisis awaits @narendramodi of Supplies Shortages leading to Panic is this Planning NoTransport for migrants no Food for Drivers #21daylockdown #Corona,2020-03-26 15:18:30,"{'hashtags': [{'text': '21daylockdown', 'indices': [258, 272]}, {'text': 'Corona', 'indices': [273, 280]}], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [143, 156]}], 'urls': []}",en,
627,1243195807131729921,881022878615048192,"No one
Literally no one
Frnd- wassup bro
Me- I'm in party
Find 2nd thing it's corona time moron I'll cut your throat how dare you go to party and 1st thing are you drunk... You and party how's that even possible. 
Me- umm coz I'm in #BhulaDungaStreamingParty .....",2020-03-26 15:19:12,"{'hashtags': [{'text': 'BhulaDungaStreamingParty', 'indices': [233, 258]}], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
628,1243195903185506308,849414108327890944,"On the first day of media briefing, Kerala CM cautioned every public from abusing visitors by calling""Corona'. He called in Police to register case if it is violated https://t.co/57Wq9wISmR",2020-03-26 15:19:35,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/57Wq9wISmR', 'expanded_url': 'https://twitter.com/keche_leemi/status/1242909408285175808', 'display_url': 'twitter.com/keche_leemi/st…', 'indices': [166, 189]}]}",en,
629,1243195944704675846,223121923,You areas abusive as ever why do  u politicise issues of global calamity @AmitShah https://t.co/fVmGbmJFWs,2020-03-26 15:19:45,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [73, 82]}], 'urls': [{'url': 'https://t.co/fVmGbmJFWs', 'expanded_url': 'https://twitter.com/GargaC/status/1242877344160739329', 'display_url': 'twitter.com/GargaC/status/…', 'indices': [83, 106]}]}",en,
630,1243195982486986754,40610386,@emraanhashmi How do you know that Corona is due to eating BAT??? Or this statement is just you wanted to say something,2020-03-26 15:19:54,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'emraanhashmi', 'name': 'Emraan Hashmi', 'id': 57024049, 'id_str': '57024049', 'indices': [0, 13]}], 'urls': []}",en,
631,1243196020638593024,849414108327890944,"@keche_leemi On the first day of media briefing, Kerala CM cautioned every public from abusing visitors by calling""Corona'. He called in Police to register case if it is violated",2020-03-26 15:20:03,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'keche_leemi', 'name': 'Leemi Keche', 'id': 940504134704234496, 'id_str': '940504134704234496', 'indices': [0, 12]}], 'urls': []}",en,
632,1243196101877829632,988794578760282112,"You have everything which the nurse is missing and also battling with Corona 

#StayHomeSaveLives #staywithfamily

https://t.co/639j9DP7PV

@KTRTRS @TelanganaCMO @GHMCOnline @Director_EVDM @CommissionrGHMC",2020-03-26 15:20:22,"{'hashtags': [{'text': 'StayHomeSaveLives', 'indices': [79, 97]}, {'text': 'staywithfamily', 'indices': [98, 113]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KTRTRS', 'name': 'KTR', 'id': 118787224, 'id_str': '118787224', 'indices': [140, 147]}, {'screen_name': 'TelanganaCMO', 'name': 'Telangana CMO', 'id': 2558684335, 'id_str': '2558684335', 'indices': [148, 161]}, {'screen_name': 'GHMCOnline', 'name': 'GHMC', 'id': 4045440865, 'id_str': '4045440865', 'indices': [162, 173]}, {'screen_name': 'Director_EVDM', 'name': 'Director EV&DM, GHMC', 'id': 999926711968907269, 'id_str': '999926711968907269', 'indices': [174, 188]}, {'screen_name': 'CommissionrGHMC', 'name': 'Commissioner GHMC', 'id': 806079840675708928, 'id_str': '806079840675708928', 'indices': [189, 205]}], 'urls': [{'url': 'https://t.co/639j9DP7PV', 'expanded_url': 'https://youtu.be/hVlxmnkCBaw', 'display_url': 'youtu.be/hVlxmnkCBaw', 'indices': [115, 138]}]}",en,
633,1243196126486036482,824316209558650890,Don't panic. We will win against Corona https://t.co/fUE8FERiuH,2020-03-26 15:20:28,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243196054717075457, 'id_str': '1243196054717075457', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/EUC4OZuUEAEVB6E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUC4OZuUEAEVB6E.jpg', 'url': 'https://t.co/fUE8FERiuH', 'display_url': 'pic.twitter.com/fUE8FERiuH', 'expanded_url': 'https://twitter.com/PKB1979/status/1243196126486036482/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 872, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1489, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 494, 'h': 680, 'resize': 'fit'}}}]}",en,
634,1243196187672367104,158704024,"@sardesairajdeep This will be a great push, but bigger question is for how long, until manufacturing is going to pick up globally.
#Corona #G20 #G20saudiarabia #Lockdown21 #21daylockdown #CoronaVillains #COVID2019 #CoronavirusLockdown #ChineseVirus #lockdown #globalmarkets",2020-03-26 15:20:43,"{'hashtags': [{'text': 'Corona', 'indices': [131, 138]}, {'text': 'G20', 'indices': [139, 143]}, {'text': 'G20saudiarabia', 'indices': [144, 159]}, {'text': 'Lockdown21', 'indices': [160, 171]}, {'text': '21daylockdown', 'indices': [172, 186]}, {'text': 'CoronaVillains', 'indices': [187, 202]}, {'text': 'COVID2019', 'indices': [203, 213]}, {'text': 'CoronavirusLockdown', 'indices': [214, 234]}, {'text': 'ChineseVirus', 'indices': [235, 248]}, {'text': 'lockdown', 'indices': [249, 258]}, {'text': 'globalmarkets', 'indices': [259, 273]}], 'symbols': [], 'user_mentions': [{'screen_name': 'sardesairajdeep', 'name': 'Rajdeep Sardesai', 'id': 56304605, 'id_str': '56304605', 'indices': [0, 16]}], 'urls': []}",en,
635,1243196235810394112,137376428,What a move Great move. #G20FiveTrillion 🙏🇮🇳 #COVID2019 https://t.co/FJjY2nwFyC,2020-03-26 15:20:54,"{'hashtags': [{'text': 'G20FiveTrillion', 'indices': [24, 40]}, {'text': 'COVID2019', 'indices': [45, 55]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FJjY2nwFyC', 'expanded_url': 'https://twitter.com/sardesairajdeep/status/1243194381408108552', 'display_url': 'twitter.com/sardesairajdee…', 'indices': [56, 79]}]}",en,
636,1243196286066503680,3304506055,"Let this #Corona pandemic be over first. Whether china or USA to be blamed for this. Picture will be clear.
#COVID19",2020-03-26 15:21:06,"{'hashtags': [{'text': 'Corona', 'indices': [9, 16]}, {'text': 'COVID19', 'indices': [108, 116]}], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
637,1243196291728850945,4897044273,"@realDonaldTrump You will remain safe, you will teach a lesson to China for corona, we hope so , god bless you sir",2020-03-26 15:21:08,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': []}",en,
638,1243196371789742080,356103709,It is Chinese virus. https://t.co/7WlKvjAUq7,2020-03-26 15:21:27,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7WlKvjAUq7', 'expanded_url': 'https://twitter.com/arunv2808/status/1243141190670643200', 'display_url': 'twitter.com/arunv2808/stat…', 'indices': [21, 44]}]}",en,
639,1243196502924619777,164523740,"#IndiaFightsCorona
This is to request concerned please provide protective gears to the doctors &amp; hospital staff in kashmir urgently. They are our warriors. 
Please protect them so they can fight corona.
@MayorofS",2020-03-26 15:21:58,"{'hashtags': [{'text': 'IndiaFightsCorona', 'indices': [0, 18]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MayorofS', 'name': 'The Mayor of Srinagar', 'id': 1086333093479251969, 'id_str': '1086333093479251969', 'indices': [207, 216]}], 'urls': []}",en,
640,1243196618070876160,189759979,This step was needed at this moment. 🙏 https://t.co/BZAXn4FLPG,2020-03-26 15:22:25,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BZAXn4FLPG', 'expanded_url': 'https://twitter.com/MinakshiKandwal/status/1243091735183380481', 'display_url': 'twitter.com/MinakshiKandwa…', 'indices': [39, 62]}]}",en,
641,1243196632692183042,122964927,"@INCIndia Hello sir I appreciate all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family. Please rise this matter also. Please 
Jai hind sir 🙏 🙏",2020-03-26 15:22:29,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INCIndia', 'name': 'Congress', 'id': 1153045459, 'id_str': '1153045459', 'indices': [0, 9]}], 'urls': []}",en,
642,1243196722219630594,29727188,All the other celebrities this is your chance to actually help! Plz do! https://t.co/CO4hYSht1f,2020-03-26 15:22:50,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CO4hYSht1f', 'expanded_url': 'https://twitter.com/PawanKalyan/status/1243023427750875138', 'display_url': 'twitter.com/PawanKalyan/st…', 'indices': [72, 95]}]}",en,
