,id_str,user_id,text,created_at,entities,user_location,lang,time_zone,location
97,1243225560588771331,60853673,"@utkarshkg @ParveenKaswan As the world deals with the COVID-19 pandemic, animals and people are still being affected by regular, every day diseases. Not everything is Corona! :-)",2020-03-26 17:17:26,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'utkarshkg', 'name': 'Utkarsh gupta उत्कर्ष  ఉత్కర్ష్🌏 🕉️', 'id': 2491529076, 'id_str': '2491529076', 'indices': [0, 10]}, {'screen_name': 'ParveenKaswan', 'name': 'Parveen Kaswan, IFS', 'id': 1052325553, 'id_str': '1052325553', 'indices': [11, 25]}], 'urls': []}",,en,,Bhubaneswar/On Safari
98,1243225601529372672,92257122,"Odisha govt has kept ready a 1000 bed hospital for #COVID2019 patient.. To be honest, @CMO_Odisha's govt has exceeded my expectations on most fronts related to #Corona. @HFWOdisha, @DGPOdisha, @PradeepJenaIAS @SarangiSudhansu &amp; others r leading from front. U've my trust &amp; support https://t.co/tVtcLAQgIr",2020-03-26 17:17:36,"{'hashtags': [{'text': 'COVID2019', 'indices': [51, 61]}, {'text': 'Corona', 'indices': [160, 167]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CMO_Odisha', 'name': 'CMO Odisha', 'id': 4723068481, 'id_str': '4723068481', 'indices': [86, 97]}, {'screen_name': 'HFWOdisha', 'name': 'H & FW Dept Odisha', 'id': 825566197714403328, 'id_str': '825566197714403328', 'indices': [169, 179]}, {'screen_name': 'DGPOdisha', 'name': 'DGP, Odisha', 'id': 941291398489190405, 'id_str': '941291398489190405', 'indices': [181, 191]}, {'screen_name': 'PradeepJenaIAS', 'name': 'Pradeep Jena IAS', 'id': 875574989902172162, 'id_str': '875574989902172162', 'indices': [193, 208]}, {'screen_name': 'SarangiSudhansu', 'name': 'Dr Sudhanshu Sarangi', 'id': 4079777432, 'id_str': '4079777432', 'indices': [209, 225]}], 'urls': [], 'media': [{'id': 1243225579693813762, 'id_str': '1243225579693813762', 'indices': [289, 312], 'media_url': 'http://pbs.twimg.com/media/EUDTE-1UMAIx3Y6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDTE-1UMAIx3Y6.jpg', 'url': 'https://t.co/tVtcLAQgIr', 'display_url': 'pic.twitter.com/tVtcLAQgIr', 'expanded_url': 'https://twitter.com/bimalpandia/status/1243225601529372672/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 568, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 322, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1520, 'resize': 'fit'}}}]}",,en,,India
99,1243225647704502272,733223165048979457,@rdivia @d_s_thakur Hunger is still a bigger virus compared to Corona.😐,2020-03-26 17:17:47,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rdivia', 'name': 'DivyaET', 'id': 23595391, 'id_str': '23595391', 'indices': [0, 7]}, {'screen_name': 'd_s_thakur', 'name': 'Dinesh S. Thakur', 'id': 1173286656, 'id_str': '1173286656', 'indices': [8, 19]}], 'urls': []}",,en,,delhi
100,1243225673508020230,2865262032,@markzuckkchs16 please to your country for corona..,2020-03-26 17:17:53,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'markzuckkchs16', 'name': 'Mark Zuckerberg', 'id': 722499647671914497, 'id_str': '722499647671914497', 'indices': [0, 15]}], 'urls': []}",,en,,India delhi 
101,1243225703144808450,561349593,"Skip upto 53minutes and see.
Its related to corona virus. I just want to confirm that is this video is correct or not.
@PMOIndia
@MoHFW_INDIA
@ArvindKejriwal
@CPMumbaiPolice
@ThaneCityPolice
@RajThackeray
#coronavirus

https://t.co/WfVZcNkhWl",2020-03-26 17:18:00,"{'hashtags': [{'text': 'coronavirus', 'indices': [205, 217]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [119, 128]}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [129, 141]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [142, 157]}, {'screen_name': 'CPMumbaiPolice', 'name': 'CP Mumbai Police', 'id': 4575856758, 'id_str': '4575856758', 'indices': [158, 173]}, {'screen_name': 'ThaneCityPolice', 'name': 'Thane City Police', 'id': 720135190916366336, 'id_str': '720135190916366336', 'indices': [174, 190]}, {'screen_name': 'RajThackeray', 'name': 'Raj Thackeray', 'id': 864794008496742400, 'id_str': '864794008496742400', 'indices': [191, 204]}], 'urls': [{'url': 'https://t.co/WfVZcNkhWl', 'expanded_url': 'https://youtu.be/hWu8L7Q1xOw', 'display_url': 'youtu.be/hWu8L7Q1xOw', 'indices': [219, 242]}]}",,en,,"Mumbai, India"
102,1243225882073821184,142650579,"Corona Special
If you are going out in lockdown
#Lockdown21 #21daylockdown https://t.co/xnEPsbwpH6",2020-03-26 17:18:42,"{'hashtags': [{'text': 'Lockdown21', 'indices': [48, 59]}, {'text': '21daylockdown', 'indices': [60, 74]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243225879360065537, 'id_str': '1243225879360065537', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/media/EUDTWbLUUAEbzSA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDTWbLUUAEbzSA.jpg', 'url': 'https://t.co/xnEPsbwpH6', 'display_url': 'pic.twitter.com/xnEPsbwpH6', 'expanded_url': 'https://twitter.com/vikas738/status/1243225882073821184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 447, 'h': 680, 'resize': 'fit'}, 'large': {'w': 671, 'h': 1021, 'resize': 'fit'}, 'medium': {'w': 671, 'h': 1021, 'resize': 'fit'}}}]}",,en,,"Katihar, Bihar"
103,1243225931440771072,115424635,"Cases of Corona Viruses is rising sharply in India, it creat havoc unless we #StayHomeStaySafe. Nation is falling short of Doctors &amp; Nurses, Administration doing best to arrange all medical facilities to meet upcoming mass patients @MoHFW_INDIA @PMOIndia @republic @IndianMedAssn https://t.co/YPlmwtOaF7",2020-03-26 17:18:54,"{'hashtags': [{'text': 'StayHomeStaySafe', 'indices': [77, 94]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [236, 248]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [249, 258]}, {'screen_name': 'republic', 'name': 'Republic', 'id': 811972460560019456, 'id_str': '811972460560019456', 'indices': [259, 268]}, {'screen_name': 'IndianMedAssn', 'name': 'Indian Medical Association (HQs.)', 'id': 2790606143, 'id_str': '2790606143', 'indices': [269, 283]}], 'urls': [], 'media': [{'id': 1243225913879187461, 'id_str': '1243225913879187461', 'indices': [284, 307], 'media_url': 'http://pbs.twimg.com/media/EUDTYbxUUAUTF2a.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDTYbxUUAUTF2a.jpg', 'url': 'https://t.co/YPlmwtOaF7', 'display_url': 'pic.twitter.com/YPlmwtOaF7', 'expanded_url': 'https://twitter.com/PranjanRajmedhi/status/1243225931440771072/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 547, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 934, 'resize': 'fit'}, 'small': {'w': 680, 'h': 310, 'resize': 'fit'}}}]}",,en,,"Guwahati, Assam"
104,1243225950629687298,4812253922,"Hannibal #GMs #drms in all Indian railways
Kind your information please necessary action
💐🙏🙏🇮🇳🇮🇳🙏🙏💐
@RajivMisra12 @gm_nfr @GM_NRly @GMNWRailway @gmscrailway @GMSECR @GMSERAILWAY @GMSRailway @gmwcrailway @GMNCR1 @gmner_gkp @GM_ECRly @Gmwrly @GM_CRly @gmnr @GM_NFR_Con @GMSWR https://t.co/CIu6Mvd8PC",2020-03-26 17:18:59,"{'hashtags': [{'text': 'GMs', 'indices': [9, 13]}, {'text': 'drms', 'indices': [14, 19]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RajivMisra12', 'name': 'Rajiv Misra', 'id': 3301304353, 'id_str': '3301304353', 'indices': [100, 113]}, {'screen_name': 'gm_nfr', 'name': 'NF Railway, Guwahati', 'id': 3285240020, 'id_str': '3285240020', 'indices': [114, 121]}, {'screen_name': 'GM_NRly', 'name': 'GM Northern Railway', 'id': 3282265236, 'id_str': '3282265236', 'indices': [122, 130]}, {'screen_name': 'GMNWRailway', 'name': 'GM NWRailway', 'id': 3278179166, 'id_str': '3278179166', 'indices': [131, 143]}, {'screen_name': 'gmscrailway', 'name': 'General Manager,South Central Railway', 'id': 3386920750, 'id_str': '3386920750', 'indices': [144, 156]}, {'screen_name': 'GMSECR', 'name': 'General Manager SECR', 'id': 3275327024, 'id_str': '3275327024', 'indices': [157, 164]}, {'screen_name': 'GMSERAILWAY', 'name': 'GM/SER', 'id': 3279540781, 'id_str': '3279540781', 'indices': [165, 177]}, {'screen_name': 'GMSRailway', 'name': 'Southern Railway', 'id': 3300204362, 'id_str': '3300204362', 'indices': [178, 189]}, {'screen_name': 'gmwcrailway', 'name': 'GMWCR', 'id': 3274176366, 'id_str': '3274176366', 'indices': [190, 202]}, {'screen_name': 'GMNCR1', 'name': 'GMNCR1', 'id': 3320046564, 'id_str': '3320046564', 'indices': [203, 210]}, {'screen_name': 'gmner_gkp', 'name': '@gmner_gkp', 'id': 859370044651954176, 'id_str': '859370044651954176', 'indices': [211, 221]}, {'screen_name': 'GM_ECRly', 'name': 'GM/ECR', 'id': 3145779948, 'id_str': '3145779948', 'indices': [222, 231]}, {'screen_name': 'Gmwrly', 'name': 'GMWR', 'id': 3275269056, 'id_str': '3275269056', 'indices': [232, 239]}, {'screen_name': 'GM_CRly', 'name': 'GM Central Railway', 'id': 3302218819, 'id_str': '3302218819', 'indices': [240, 248]}, {'screen_name': 'gmnr', 'name': 'GM', 'id': 28249373, 'id_str': '28249373', 'indices': [249, 254]}, {'screen_name': 'GM_NFR_Con', 'name': '+GM_NFR_Con', 'id': 808658160659681280, 'id_str': '808658160659681280', 'indices': [255, 266]}, {'screen_name': 'GMSWR', 'name': 'GM SWR', 'id': 3279571825, 'id_str': '3279571825', 'indices': [267, 273]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [274, 297]}]}",,en,,India
105,1243225966760964103,1096274171653488641,"Hi Rubikaji/Anjanaji,
I know this is not the time to play nonsense. With full responsibility, I can request you both because both have the reach to the decision makers for the same @RubikaLiyaquat @anjanaomkashyap https://t.co/ZQ2J1uH1Gw",2020-03-26 17:19:03,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RubikaLiyaquat', 'name': 'Rubika Liyaquat', 'id': 1062742964, 'id_str': '1062742964', 'indices': [181, 196]}, {'screen_name': 'anjanaomkashyap', 'name': 'Anjana Om Kashyap', 'id': 101215084, 'id_str': '101215084', 'indices': [197, 213]}], 'urls': [{'url': 'https://t.co/ZQ2J1uH1Gw', 'expanded_url': 'https://twitter.com/AtulSin47056402/status/1243224635476340737', 'display_url': 'twitter.com/AtulSin4705640…', 'indices': [214, 237]}]}",,en,,India
106,1243225997543006208,1213498811919687680,CAMERA HUNGRY https://t.co/mOOgMXPFjP,2020-03-26 17:19:10,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mOOgMXPFjP', 'expanded_url': 'https://twitter.com/JioCinema/status/1243163128335986688', 'display_url': 'twitter.com/JioCinema/stat…', 'indices': [14, 37]}]}",,en,,
107,1243226012881575936,4812253922,"Hannibal #GMs #drms in all IR's
Please look into the matter most imeditly
@drmcrngp @drmdelhi @welwisher_IR @SWREASBC 
@KARailway @LabourMinistry @MoHFW_INDIA @ilo @ILOPubs 
@RailSamachar @rashtrapatibhvn
Please take immediate action&amp;find the fundamental solution for it. https://t.co/CIu6Mvd8PC",2020-03-26 17:19:14,"{'hashtags': [{'text': 'GMs', 'indices': [9, 13]}, {'text': 'drms', 'indices': [14, 19]}], 'symbols': [], 'user_mentions': [{'screen_name': 'drmcrngp', 'name': 'SOMESH KUMAR, DRM NAGPUR/CR', 'id': 3286184664, 'id_str': '3286184664', 'indices': [74, 83]}, {'screen_name': 'drmdelhi', 'name': 'DRMDELHI', 'id': 3282247526, 'id_str': '3282247526', 'indices': [84, 93]}, {'screen_name': 'welwisher_IR', 'name': 'Er AK Tyagi SG AIREF', 'id': 728931011443175424, 'id_str': '728931011443175424', 'indices': [94, 107]}, {'screen_name': 'SWREASBC', 'name': 'SWREA', 'id': 4789519332, 'id_str': '4789519332', 'indices': [108, 117]}, {'screen_name': 'KARailway', 'name': 'Karnataka Rail Users', 'id': 896967704602529792, 'id_str': '896967704602529792', 'indices': [119, 129]}, {'screen_name': 'LabourMinistry', 'name': 'Ministry of Labour', 'id': 3060070478, 'id_str': '3060070478', 'indices': [130, 145]}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [146, 158]}, {'screen_name': 'ilo', 'name': 'International Labour Organization', 'id': 364761686, 'id_str': '364761686', 'indices': [159, 163]}, {'screen_name': 'ILOPubs', 'name': 'ILO Publications', 'id': 114579672, 'id_str': '114579672', 'indices': [164, 172]}, {'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [188, 204]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [276, 299]}]}",,en,,India
108,1243226031525203969,245284856,"Telephonic Conversation between PM @narendramodi &amp;Amir of Qatar 
*discussed ongoing global threat of #COVID2019 &amp;its social&amp;economic impact
*informed Amir on recent regional initiatives SAARC&amp; Virtual G20 Summit 
*Amir assured PM on safety&amp; welfare of all Indians in Qatar
#corona",2020-03-26 17:19:18,"{'hashtags': [{'text': 'COVID2019', 'indices': [105, 115]}, {'text': 'corona', 'indices': [293, 300]}], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [35, 48]}], 'urls': []}",,en,,Delhi
109,1243226075800301568,4812253922,"Hannibal #GMs #drms in all Indian railways.
Please look into the matter most immediately
@DrmMys @RatlamDRM @DrmSolapur @drmsecunderabad @drmgtl @drmgnt @DRMJaipur @drmmumbaicr @drmbct @drmvijayawada @drmadiwr @DRMBRCWR @drmfzr @drmpune @DRM_BVP @drmbsbner @DrmChennai 💐 https://t.co/CIu6Mvd8PC",2020-03-26 17:19:29,"{'hashtags': [{'text': 'GMs', 'indices': [9, 13]}, {'text': 'drms', 'indices': [14, 19]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DrmMys', 'name': 'DRM Mysuru', 'id': 3279523231, 'id_str': '3279523231', 'indices': [89, 96]}, {'screen_name': 'RatlamDRM', 'name': 'DRM Ratlam', 'id': 3285097909, 'id_str': '3285097909', 'indices': [97, 107]}, {'screen_name': 'DrmSolapur', 'name': 'DRM Solapur', 'id': 3302123156, 'id_str': '3302123156', 'indices': [108, 119]}, {'screen_name': 'drmsecunderabad', 'name': 'DRM Secunderabad', 'id': 3386861007, 'id_str': '3386861007', 'indices': [120, 136]}, {'screen_name': 'drmgtl', 'name': 'DRM Guntakal', 'id': 3288505844, 'id_str': '3288505844', 'indices': [137, 144]}, {'screen_name': 'drmgnt', 'name': 'DRM Guntur', 'id': 3288415670, 'id_str': '3288415670', 'indices': [145, 152]}, {'screen_name': 'DRMJaipur', 'name': 'DRM Jaipur', 'id': 3278184896, 'id_str': '3278184896', 'indices': [153, 163]}, {'screen_name': 'drmmumbaicr', 'name': 'DRM MUMBAI CR', 'id': 3287311345, 'id_str': '3287311345', 'indices': [164, 176]}, {'screen_name': 'drmbct', 'name': 'DRM WR MumbaiCentral', 'id': 3280299312, 'id_str': '3280299312', 'indices': [177, 184]}, {'screen_name': 'drmvijayawada', 'name': 'DRM Vijayawada', 'id': 3387065069, 'id_str': '3387065069', 'indices': [185, 199]}, {'screen_name': 'drmadiwr', 'name': 'DRM Ahmedabad', 'id': 3379962305, 'id_str': '3379962305', 'indices': [200, 209]}, {'screen_name': 'DRMBRCWR', 'name': 'DRM Vadodara', 'id': 3302273730, 'id_str': '3302273730', 'indices': [210, 219]}, {'screen_name': 'drmfzr', 'name': 'Firozpur Division', 'id': 3062871188, 'id_str': '3062871188', 'indices': [220, 227]}, {'screen_name': 'drmpune', 'name': 'RENU SHARMA', 'id': 3279525386, 'id_str': '3279525386', 'indices': [228, 236]}, {'screen_name': 'DRM_BVP', 'name': 'DRM Bhavnagar', 'id': 3286261063, 'id_str': '3286261063', 'indices': [237, 245]}, {'screen_name': 'drmbsbner', 'name': 'DRM Varanasi', 'id': 3306706939, 'id_str': '3306706939', 'indices': [246, 256]}, {'screen_name': 'DrmChennai', 'name': 'DRM Chennai', 'id': 3280461572, 'id_str': '3280461572', 'indices': [257, 268]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [271, 294]}]}",,en,,India
110,1243226090002247680,733223165048979457,@EconomicTimes Hunger is still a bigger virus compared to Corona 😐,2020-03-26 17:19:32,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EconomicTimes', 'name': 'Economic Times', 'id': 39743812, 'id_str': '39743812', 'indices': [0, 14]}], 'urls': []}",,en,,delhi
111,1243226162781773825,4812253922,"@rashtrapatibhvn 
@narendramodi 
@PiyushGoyal 
@SureshAngadi_
@IR_CRB 
@IR_ADVPG 
@IR_EDCHG 
@IR_EDMECHG 
@IR_EDPM 
@IR_EDTNC 
@IR_ENHM 
@ir_mdcris 
@IR_MemberRS 
@IR_MTFC 
@IR_OSDTCRB 
@IrpsOfficers
@RbSecy 
@ilo
Please take immediate action&amp;find the fundamental solution for it. https://t.co/CIu6Mvd8PC",2020-03-26 17:19:49,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [0, 16]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [18, 31]}, {'screen_name': 'PiyushGoyal', 'name': 'Piyush Goyal', 'id': 1324334436, 'id_str': '1324334436', 'indices': [33, 45]}, {'screen_name': 'SureshAngadi_', 'name': 'Remembering Suresh Angadi', 'id': 1034851474101088256, 'id_str': '1034851474101088256', 'indices': [47, 61]}, {'screen_name': 'IR_CRB', 'name': 'RB CRB', 'id': 3269807298, 'id_str': '3269807298', 'indices': [62, 69]}, {'screen_name': 'IR_ADVPG', 'name': 'RB ADVPG', 'id': 3362035829, 'id_str': '3362035829', 'indices': [71, 80]}, {'screen_name': 'IR_EDCHG', 'name': 'RB EDCHG', 'id': 3258146622, 'id_str': '3258146622', 'indices': [82, 91]}, {'screen_name': 'IR_EDMECHG', 'name': 'RB EDMECHG', 'id': 3258152484, 'id_str': '3258152484', 'indices': [93, 104]}, {'screen_name': 'IR_EDPM', 'name': 'EDPM Indian Railways', 'id': 3252376058, 'id_str': '3252376058', 'indices': [106, 114]}, {'screen_name': 'IR_EDTNC', 'name': 'IR EDTNC', 'id': 3259252188, 'id_str': '3259252188', 'indices': [116, 125]}, {'screen_name': 'IR_ENHM', 'name': 'RB ADVENHM', 'id': 3345302248, 'id_str': '3345302248', 'indices': [127, 135]}, {'screen_name': 'ir_mdcris', 'name': 'MD CRIS', 'id': 4681569978, 'id_str': '4681569978', 'indices': [137, 147]}, {'screen_name': 'IR_MTFC', 'name': 'RB MTFC', 'id': 3269866262, 'id_str': '3269866262', 'indices': [163, 171]}, {'screen_name': 'IR_OSDTCRB', 'name': 'OSDTC', 'id': 710750412756783105, 'id_str': '710750412756783105', 'indices': [173, 184]}, {'screen_name': 'IrpsOfficers', 'name': ""IRPS Officers' Association"", 'id': 1073739526051454976, 'id_str': '1073739526051454976', 'indices': [186, 199]}, {'screen_name': 'RbSecy', 'name': 'Secretary Rly Bd', 'id': 4713186595, 'id_str': '4713186595', 'indices': [200, 207]}, {'screen_name': 'ilo', 'name': 'International Labour Organization', 'id': 364761686, 'id_str': '364761686', 'indices': [209, 213]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [285, 308]}]}",,en,,India
112,1243226212928913408,71769215,Yes Pakistan Army will both eradicate and make corona virus flourish at the same https://t.co/xGRl5NF0VQ will be a disaster and that's what yr country is heading towards https://t.co/xfhEacBhrE,2020-03-26 17:20:01,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xGRl5NF0VQ', 'expanded_url': 'http://time.it', 'display_url': 'time.it', 'indices': [81, 104]}, {'url': 'https://t.co/xfhEacBhrE', 'expanded_url': 'https://twitter.com/MsbShafi/status/1243134000073506817', 'display_url': 'twitter.com/MsbShafi/statu…', 'indices': [170, 193]}]}",,en,,maroli bazar gujarat india
113,1243226246206480384,4812253922,"@hrw 
@HRC 
@IndianExpress 
@the_hindu 
@timesofindia 
@nytimes 
@globaltimesnews 
@THexplains 
@familyandlabour 
@IR_ENHM 
@HMOIndia 
@SureshAngadi_ 
@DeccanHerald 
@DeccanChronicle
@BBCHindi 
@Indianrlyinfo 
Please take immediate action&amp;find the fundamental solution for it. https://t.co/CIu6Mvd8PC",2020-03-26 17:20:09,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hrw', 'name': 'Human Rights Watch', 'id': 14700316, 'id_str': '14700316', 'indices': [0, 4]}, {'screen_name': 'HRC', 'name': 'Human Rights Campaign', 'id': 19608297, 'id_str': '19608297', 'indices': [6, 10]}, {'screen_name': 'IndianExpress', 'name': 'The Indian Express', 'id': 38647512, 'id_str': '38647512', 'indices': [12, 26]}, {'screen_name': 'the_hindu', 'name': 'The Hindu', 'id': 20751449, 'id_str': '20751449', 'indices': [28, 38]}, {'screen_name': 'timesofindia', 'name': 'The Times Of India', 'id': 134758540, 'id_str': '134758540', 'indices': [40, 53]}, {'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [55, 63]}, {'screen_name': 'globaltimesnews', 'name': 'Global Times', 'id': 49616273, 'id_str': '49616273', 'indices': [65, 81]}, {'screen_name': 'THexplains', 'name': 'The Hindu Explains', 'id': 177829660, 'id_str': '177829660', 'indices': [83, 94]}, {'screen_name': 'familyandlabour', 'name': 'The Ministry of Family, Labour and Social Services', 'id': 562816047, 'id_str': '562816047', 'indices': [96, 112]}, {'screen_name': 'IR_ENHM', 'name': 'RB ADVENHM', 'id': 3345302248, 'id_str': '3345302248', 'indices': [114, 122]}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': 2541363451, 'id_str': '2541363451', 'indices': [124, 133]}, {'screen_name': 'SureshAngadi_', 'name': 'Remembering Suresh Angadi', 'id': 1034851474101088256, 'id_str': '1034851474101088256', 'indices': [135, 149]}, {'screen_name': 'DeccanHerald', 'name': 'Deccan Herald', 'id': 268201193, 'id_str': '268201193', 'indices': [151, 164]}, {'screen_name': 'DeccanChronicle', 'name': 'Deccan Chronicle', 'id': 19519947, 'id_str': '19519947', 'indices': [166, 182]}, {'screen_name': 'BBCHindi', 'name': 'BBC News Hindi', 'id': 372754427, 'id_str': '372754427', 'indices': [183, 192]}, {'screen_name': 'Indianrlyinfo', 'name': 'Indian Railway News', 'id': 3602237232, 'id_str': '3602237232', 'indices': [194, 208]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [281, 304]}]}",,en,,India
114,1243226275080073216,1683831492,R u  @UN @DrTedros not accountable to the people of  this globe? https://t.co/1yq5hDTk0d,2020-03-26 17:20:16,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'UN', 'name': 'United Nations', 'id': 14159148, 'id_str': '14159148', 'indices': [5, 8]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [9, 18]}], 'urls': [{'url': 'https://t.co/1yq5hDTk0d', 'expanded_url': 'https://twitter.com/NikkiHaley/status/1242942471627251713', 'display_url': 'twitter.com/NikkiHaley/sta…', 'indices': [65, 88]}]}",,en,,Ahmedabad
115,1243226291152666624,1144712011,Sneeze on their faces and punch them hard https://t.co/5gdrry5Hib,2020-03-26 17:20:20,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5gdrry5Hib', 'expanded_url': 'https://twitter.com/keche_leemi/status/1242909408285175808', 'display_url': 'twitter.com/keche_leemi/st…', 'indices': [42, 65]}]}",,en,,"New Delhi, India"
